name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
FaceLivenessDetection-Android,https://github.com/MiniAiLive/FaceLivenessDetection-Android,179,105,Kotlin,MiniAiLive,"3D Passive Face Liveness Detection!Supports Face Detection, Face Matching, Face Analysis, Face Sentiment, Face Alignment, Face Identification && Face Verification && Face Representation; Face Reconstruction; Face Tracking; Face Super-Resolution on Android",2025-03-18T15:34:35Z,2023-12-08T12:01:42Z,1
NCMusicDesktop,https://github.com/sskEvan/NCMusicDesktop,179,24,Kotlin,sskEvan,Compose Desktop仿写网易云桌面应用,2023-03-28T12:08:43Z,2023-03-06T09:31:20Z,3
UltraSwipeRefresh,https://github.com/jenly1314/UltraSwipeRefresh,178,11,Kotlin,jenly1314, :surfer: 一个可带来极致体验的Compose刷新组件；支持下拉刷新和上拉加载，可完美替代官方的SwipeRefresh；并且支持的功能更多，可扩展性更强。,2025-03-14T15:06:03Z,2023-12-03T14:14:07Z,1
Android-Screener,https://github.com/jiesou/Android-Screener,177,49,Kotlin,jiesou,A Shizuku/ROOT tool for easily adjusting screen resolution and frame rate,2024-08-24T09:54:46Z,2023-12-04T12:36:19Z,6
DailyPulse,https://github.com/petros-efthymiou/DailyPulse,177,62,Kotlin,petros-efthymiou,Education repo offered as material in the courses: Kotlin Multiplatform & Compose Multiplatform Masterclasses.,2024-05-02T09:54:04Z,2023-11-24T23:15:11Z,2
XiaomiHelper,https://github.com/HowieHChen/XiaomiHelper,177,10,Kotlin,HowieHChen,No description or website provided.,2025-03-04T04:34:28Z,2023-11-25T01:53:13Z,5
mbga,https://github.com/cledwynl/mbga,176,6,Kotlin,cledwynl,A Xposed module to Make Bilibili Great Again!,2025-01-14T16:32:57Z,2024-01-23T15:47:56Z,25
CalcYou,https://github.com/you-apps/CalcYou,175,11,Kotlin,you-apps,Privacy focused calculator app built with MD3,2025-02-03T21:32:42Z,2023-11-05T14:17:15Z,6
ttsEngine,https://github.com/woheller69/ttsEngine,175,8,Kotlin,woheller69,,2025-03-06T06:47:05Z,2025-01-28T14:50:54Z,8
HypnoticCanvas,https://github.com/mikepenz/HypnoticCanvas,173,6,Kotlin,mikepenz,A shader modifier for Compose Multiplatform / Jetpack Compose,2025-02-07T10:42:27Z,2024-03-09T09:44:58Z,0
Amber,https://github.com/greenart7c3/Amber,173,11,Kotlin,greenart7c3,,2025-03-19T20:15:11Z,2023-07-26T19:36:23Z,19
Kicks,https://github.com/ayodelekehinde/Kicks,172,9,Kotlin,ayodelekehinde,A Kotlin Multiplatform Mobile simple music streaming app,2023-04-24T14:30:42Z,2023-04-19T09:56:08Z,3
pprint-kotlin,https://github.com/ExoQuery/pprint-kotlin,172,5,Kotlin,ExoQuery,Li Haoyi's excellent Pretty Printing library ported to Kotlin!,2024-12-31T07:09:09Z,2023-12-27T05:05:17Z,5
kelp,https://github.com/ozontech/kelp,171,3,Kotlin,ozontech,Kelp is an Android Studio plugin that enhances support for custom design systems written using Jetpack Compose,2025-03-12T07:52:09Z,2023-12-06T11:53:27Z,0
CpFastAccessibility,https://github.com/coder-pig/CpFastAccessibility,171,42,Kotlin,coder-pig,用于快速开发无障碍服务的库~,2024-02-19T08:48:13Z,2023-03-24T09:10:58Z,1
VulnerableApp,https://github.com/Forgo7ten/VulnerableApp,170,14,Kotlin,Forgo7ten,移动安全_漏洞靶场_Android应用层漏洞,2023-08-24T07:01:26Z,2023-04-13T07:53:20Z,0
MDPings,https://github.com/icylian/MDPings,170,8,Kotlin,icylian,A simple android client for nezha.,2025-01-08T14:52:53Z,2024-11-20T10:25:58Z,6
BackgroundOpt,https://github.com/XingC123/BackgroundOpt,170,10,Kotlin,XingC123,这是一个通过调整进程oom_score_adj来骗过lmk从而实现保后台的模块。,2024-11-21T11:09:33Z,2023-04-11T06:31:43Z,5
digipaws,https://github.com/nethical6/digipaws,170,27,Kotlin,nethical6,Free App Blocker for android,2025-02-25T17:49:01Z,2024-04-13T10:59:42Z,20
DiaryApp,https://github.com/stevdza-san/DiaryApp,169,35,Kotlin,stevdza-san,Multi-Modular Android application built with MongoDB's Device Sync.,2024-06-04T08:26:40Z,2023-01-23T11:41:25Z,1
Lumi-AI,https://github.com/iamlooper/Lumi-AI,169,7,Kotlin,iamlooper,A friendly AI sidekick with a human-like personality.,2024-08-20T21:33:15Z,2023-07-05T16:00:53Z,0
Noti,https://github.com/GustavoASantos/Noti,169,19,Kotlin,GustavoASantos,"Quick glance, clear progress",2025-03-20T23:13:17Z,2023-08-30T11:11:38Z,19
cry-me,https://github.com/ANSSI-FR/cry-me,169,6,Kotlin,ANSSI-FR,CRY.ME (CRYptographic MEssaging application),2023-06-20T11:59:29Z,2023-05-09T07:46:07Z,0
ExplodingComposable,https://github.com/omkar-tenkale/ExplodingComposable,168,5,Kotlin,omkar-tenkale,Explosive dust effect animation for your composables!,2023-04-12T19:20:22Z,2023-02-20T09:54:05Z,1
sqlx4k,https://github.com/smyrgeorge/sqlx4k,168,3,Kotlin,smyrgeorge,"A high-performance, non-blocking database driver for PostgreSQL, MySQL, and SQLite, written for Kotlin Native.",2025-03-17T15:34:08Z,2024-06-13T10:36:23Z,0
cardiologist,https://github.com/kevincianfarini/cardiologist,167,5,Kotlin,kevincianfarini,Build job schedules with kotlinx-datetime and kotlinx-coroutines,2025-03-21T14:52:11Z,2023-10-04T23:40:23Z,8
compose-data-table,https://github.com/sproctor/compose-data-table,166,15,Kotlin,sproctor,An implementation of the Material Design data table for Compose.,2025-02-28T12:45:26Z,2023-05-10T05:42:32Z,5
MovieDB,https://github.com/WirelessAlien/MovieDB,166,7,Kotlin,WirelessAlien,ShowCase is a fully open-source android application for exploring and organizing your personal collection of films and television series.,2025-03-21T18:32:38Z,2024-04-12T17:44:33Z,17
Runique,https://github.com/philipplackner/Runique,165,69,Kotlin,philipplackner,,2025-02-05T14:09:18Z,2024-03-25T13:52:37Z,5
RecurringExpenseTracker,https://github.com/DennisBauer/RecurringExpenseTracker,165,24,Kotlin,DennisBauer,"A Material You recurring expense tracker, allowing you to keep track of your monthly spending.",2025-03-21T14:01:42Z,2023-09-22T07:53:39Z,19
BunnyXposed,https://github.com/bunny-mod/BunnyXposed,164,13,Kotlin,bunny-mod,"An Xposed module to inject Bunny, a mod for Discord's mobile apps.",2025-02-27T13:46:16Z,2023-05-20T17:33:20Z,1
alchemist,https://github.com/kevincianfarini/alchemist,164,2,Kotlin,kevincianfarini,Type safe management and arithmetic of physical units. Inspired by kotlin.time.Duration. ,2025-03-21T14:48:56Z,2024-12-11T17:41:34Z,19
OdinTools,https://github.com/langerhans/OdinTools,163,10,Kotlin,langerhans,Collection of utilities for the AYN Odin 2,2024-10-25T04:39:26Z,2024-01-08T19:38:58Z,20
ReLabs,https://github.com/theimpulson/ReLabs,163,4,Kotlin,theimpulson,Unofficial XDA Client,2024-08-02T02:01:53Z,2023-08-16T14:26:34Z,0
byte-size,https://github.com/saket/byte-size,162,4,Kotlin,saket,"Units for representing SI and IEC bytes and bits, inspired by kotlin.time.Duration and jakewharton/byteunits.",2024-09-18T17:42:31Z,2023-12-25T03:44:15Z,1
FoodExpirationDates,https://github.com/lorenzovngl/FoodExpirationDates,162,27,Kotlin,lorenzovngl,"📱 Android app to track food expiration dates 🥦🥛🍎. Built with Jetpack Compose 🧩, MVVM 🛠️, Room 🗄️, and Material You 🎨.",2025-03-19T20:28:03Z,2023-03-02T17:36:21Z,20
ChaKt-KMP,https://github.com/PatilShreyas/ChaKt-KMP,161,12,Kotlin,PatilShreyas,"✨ChaKt - A multiplatform chat-prompt based app for Android, iOS, Desktop, Web. Powered by Google's Gemini API  (with Generative AI Multiplatform SDK)",2024-05-04T12:33:22Z,2024-01-27T14:15:13Z,0
ZigBrains,https://github.com/FalsePattern/ZigBrains,161,10,Kotlin,FalsePattern,The zig language plugin for intellij,2025-03-19T23:23:53Z,2023-07-29T10:29:50Z,8
pachli-android,https://github.com/pachli/pachli-android,161,17,Kotlin,pachli,The Pachli Android app,2025-03-19T09:43:44Z,2023-09-03T10:44:58Z,107
Weave-Loader,https://github.com/Weave-MC/Weave-Loader,161,13,Kotlin,Weave-MC,"Universal Minecraft Client Mod-Loader, written in Kotlin",2024-08-03T22:22:39Z,2023-02-24T20:23:04Z,4
compose-bandage-reveal,https://github.com/adibfara/compose-bandage-reveal,161,7,Kotlin,adibfara,Bandage Reveal Effect In Jetpack Compose,2023-07-21T21:46:06Z,2023-07-21T10:41:45Z,0
photo-widget,https://github.com/fibelatti/photo-widget,161,9,Kotlin,fibelatti,"Material Photo Widget is as simple as it can be: an Android home screen widget to display your favorite photos. It is a free, no-ads, open source alternative for people who want to customize their home screen.",2025-03-21T20:11:09Z,2023-10-24T21:42:39Z,4
BetterHud,https://github.com/toxicity188/BetterHud,160,34,Kotlin,toxicity188,"A multiplatform server-side implementation of HUD in Minecraft, supporting Bukkit(with Folia), Velocity, and Fabric.",2025-03-20T11:37:51Z,2024-03-02T15:28:35Z,4
Extendroid,https://github.com/legendsayantan/Extendroid,159,7,Kotlin,legendsayantan,"Adds desktop-like multi-window support, on android os for smartphones.",2025-02-20T13:49:50Z,2024-07-21T11:52:13Z,5
waltid-identity,https://github.com/walt-id/waltid-identity,159,60,Kotlin,walt-id,All-in-one open-source identity and wallet toolkit.,2025-03-21T00:46:00Z,2023-10-05T20:33:14Z,14
ohteepee,https://github.com/composeuisuite/ohteepee,159,13,Kotlin,composeuisuite,"A Simple, Customizable, Easy-to-use OTP/Pin Jetpack Compose Library",2025-03-10T18:02:59Z,2023-04-03T18:43:02Z,8
Compose-Multiplatform-Video-Player,https://github.com/Kashif-E/Compose-Multiplatform-Video-Player,159,11,Kotlin,Kashif-E,"This is an example of adding video player to Compose multiplatform ios, android and desktop",2023-07-21T21:47:29Z,2023-07-21T19:55:37Z,7
cashsense,https://github.com/nikbulavin/cashsense,158,9,Kotlin,nikbulavin,💵 An Android app for personal budget management built with Jetpack Compose and Material3,2025-03-21T16:26:19Z,2023-08-03T16:50:53Z,0
fig,https://github.com/theapache64/fig,158,8,Kotlin,theapache64,Use Google sheet as remote config,2024-07-05T17:37:13Z,2024-06-24T16:39:41Z,0
Shiori-Android-Client,https://github.com/DesarrolloAntonio/Shiori-Android-Client,158,4,Kotlin,DesarrolloAntonio,Android app client for Shiori,2024-12-20T15:07:50Z,2023-01-05T15:43:22Z,10
ProtoHax,https://github.com/hax0r31337/ProtoHax,158,79,Kotlin,hax0r31337,MITM cheat for Minecraft: PE ,2023-07-26T04:46:22Z,2023-01-23T06:00:04Z,7
MastodonRedirect,https://github.com/zacharee/MastodonRedirect,158,4,Kotlin,zacharee,"Deep linking proxy for Mastodon and Lemmy on Android, allowing you to launch your selected client automatically.",2024-12-22T04:40:24Z,2023-07-10T04:33:23Z,7
evas,https://github.com/sellmair/evas,156,3,Kotlin,sellmair,"Modern, high performance, tiny EventBus and State Container in Kotlin",2025-03-20T09:48:56Z,2024-07-12T15:28:37Z,1
codecv,https://github.com/hexagontk/codecv,156,2,Kotlin,hexagontk,Manage your resume as structured data: CV format specification and tools to manage CV documents.,2024-08-23T19:48:52Z,2023-01-08T19:08:01Z,0
