name,url,stars,forks,language,owner,description,pushed_at,created_at,open_issues
pretzelai,https://github.com/pretzelai/pretzelai,2096,146,TypeScript,pretzelai,The modern replacement for Jupyter Notebooks,2024-12-01T10:36:53Z,2024-03-12T19:51:02Z,30
humanify,https://github.com/jehna/humanify,2096,99,TypeScript,jehna,Deobfuscate Javascript code using ChatGPT,2025-03-21T02:25:16Z,2023-06-29T18:52:47Z,40
autodoc,https://github.com/context-labs/autodoc,2090,131,TypeScript,context-labs,Experimental toolkit for auto-generating codebase documentation using LLMs,2024-08-12T00:56:38Z,2023-03-22T22:23:01Z,20
wechat-need-web,https://github.com/lqzhgood/wechat-need-web,2083,182,TypeScript,lqzhgood,让微信网页版可用 / Allow the use of WeChat via webpage access,2025-02-16T16:02:31Z,2023-05-02T03:38:38Z,1
aigcpanel,https://github.com/modstart-lib/aigcpanel,2080,315,TypeScript,modstart-lib,AigcPanel 是一个简单易用的一站式AI数字人系统，支持视频合成、声音合成、声音克隆，简化本地模型管理、一键导入和使用AI模型。,2025-03-07T03:46:24Z,2024-10-18T10:38:33Z,6
fast-grid,https://github.com/gabrielpetersson/fast-grid,2076,42,TypeScript,gabrielpetersson,World's most performant DOM-based web table. Try it! fast-grid.vercel.app/,2024-10-31T00:22:03Z,2023-04-28T06:52:39Z,4
ion,https://github.com/sst/ion,2076,229,TypeScript,sst,Moved to https://github.com/sst/sst,2024-10-21T18:26:39Z,2023-11-14T21:46:14Z,0
ui,https://github.com/franken-ui/ui,2075,29,TypeScript,franken-ui,"Franken UI is an open-source library of UI components. Under the hood, it uses UIkit 3 and extended with LitElement. The design is based on shadcn/ui.",2025-02-20T03:10:49Z,2024-03-16T00:20:28Z,2
tts-generation-webui,https://github.com/rsxdalv/tts-generation-webui,2071,219,TypeScript,rsxdalv,"TTS Generation Web UI (Bark, MusicGen + AudioGen, Tortoise, RVC, Vocos, Demucs, SeamlessM4T, MAGNet, StyleTTS2, MMS, Stable Audio, Mars5, F5-TTS, ParlerTTS)",2025-03-20T17:19:33Z,2023-04-27T18:32:26Z,61
solana-trading-bot,https://github.com/warp-id/solana-trading-bot,2071,949,TypeScript,warp-id,Solana Trading Bot - Beta,2024-08-10T15:20:20Z,2024-01-03T19:36:15Z,0
vibe,https://github.com/thewh1teagle/vibe,2067,112,TypeScript,thewh1teagle,Transcribe on your own!,2025-03-16T03:00:08Z,2024-01-08T03:29:06Z,134
cult-ui,https://github.com/nolly-studio/cult-ui,2058,79,TypeScript,nolly-studio,"Components crafted for Design Engineers. Styled using Tailwind CSS, fully compatible with Shadcn, and easy to integrate—just copy and paste. MIT 🤌",2025-01-23T11:20:25Z,2024-05-28T04:57:48Z,5
supersplat,https://github.com/playcanvas/supersplat,2056,199,TypeScript,playcanvas,3D Gaussian Splat Editor,2025-03-16T11:23:43Z,2023-10-19T14:45:07Z,67
huntly,https://github.com/lcomplete/huntly,2053,175,TypeScript,lcomplete,"Huntly, information management tool, rss reader, automatic saving browsed contents include tweets, github stars management tool. 信息管理工具、RSS 阅读器、GitHub stars 管理、推文管理、自动记录浏览过的文章。",2024-08-29T20:41:24Z,2023-03-05T14:45:26Z,27
cloudflare-ai-web,https://github.com/Jazee6/cloudflare-ai-web,2033,543,TypeScript,Jazee6,支持Gemini Pro / Cloudflare Workers AI / ChatGPT的融合Web平台,2025-02-26T08:39:52Z,2023-11-27T01:46:30Z,3
form-builder,https://github.com/hasanharman/form-builder,2032,206,TypeScript,hasanharman,"A dynamic form-building tool that allows users to create, customize, and validate forms seamlessly within web applications.",2025-02-21T10:37:35Z,2024-09-24T11:02:33Z,18
shelf.nu,https://github.com/Shelf-nu/shelf.nu,2025,196,TypeScript,Shelf-nu,shelf is open source Asset Management Infrastructure for absolutely everyone.,2025-03-21T20:04:23Z,2023-02-10T16:04:12Z,87
claude-coder,https://github.com/kodu-ai/claude-coder,2003,122,TypeScript,kodu-ai,Kodu is an autonomous coding agent that lives in your IDE. It is a VSCode extension that can help you build your dream project step by step by leveraging the latest technologies in automated coding agents ,2025-03-17T09:31:18Z,2024-09-01T13:42:47Z,15
honox,https://github.com/honojs/honox,2003,58,TypeScript,honojs,HonoX - Hono based meta framework,2025-03-15T08:34:43Z,2023-12-14T20:17:30Z,43
MagicMirror,https://github.com/idootop/MagicMirror,1999,151,TypeScript,idootop,"🪞 Instant AI Face Swap, Hairstyles & Outfits — One click to a brand new you! 一键 AI 换脸、发型、穿搭，发现更美的你",2025-01-01T10:23:40Z,2024-11-11T14:34:11Z,9
excalidraw-cn,https://github.com/michaeljohnn/excalidraw-cn,1991,239,TypeScript,michaeljohnn,Excalidraw-CN 是支持中文手写和多画布的 Excalidraw 白板工具。Excalidraw-CN  is a whiteboard supporting Chinese hand draw font and multi-canvas based on Excalidraw.,2024-01-16T09:46:47Z,2023-05-17T02:25:08Z,20
llama-coder,https://github.com/ex3ndr/llama-coder,1978,155,TypeScript,ex3ndr,Replace Copilot local AI,2024-05-13T10:05:37Z,2023-11-20T05:11:20Z,30
react-native-unistyles,https://github.com/jpudysz/react-native-unistyles,1965,64,TypeScript,jpudysz,Level up your React Native StyleSheet,2025-03-20T10:14:21Z,2023-10-03T10:27:27Z,7
park-ui,https://github.com/cschroeter/park-ui,1957,83,TypeScript,cschroeter,Beautifully designed components built with Ark UI and Panda CSS that work with a variety of JS frameworks.,2024-11-30T22:43:12Z,2023-08-02T13:10:00Z,61
Gemini-Search,https://github.com/ammaarreshi/Gemini-Search,1954,405,TypeScript,ammaarreshi,Perplexity style AI Search engine clone built with Gemini 2.0 Flash and Grounding,2025-01-04T14:37:03Z,2025-01-04T14:07:19Z,9
quill,https://github.com/joschan21/quill,1951,528,TypeScript,joschan21,Quill - A Modern SaaS-Platform Built With Next.js 13,2024-05-14T19:47:11Z,2023-09-25T14:48:55Z,71
chatgpt-google-summary-extension,https://github.com/sparticleinc/chatgpt-google-summary-extension,1933,250,TypeScript,sparticleinc,"Chrome extension to view ChatGPT summaries alongside Google search results and YouTube videos, also supports Yahoo! ニュース、PubMed、PMC、NewsPicks、Github、Nikkei、 Bing、Google Patents, and any page summary.",2024-10-14T09:21:10Z,2023-02-07T01:12:23Z,77
deep-chat,https://github.com/OvidijusParsiunas/deep-chat,1931,300,TypeScript,OvidijusParsiunas,Fully customizable AI chatbot component for your website,2025-03-21T14:51:46Z,2023-02-19T19:44:18Z,45
code-review-gpt,https://github.com/mattzcarey/code-review-gpt,1925,200,TypeScript,mattzcarey,"Code review powered by LLMs (OpenAI GPT4, Sonnet 3.5) & Embeddings ⚡️ Improve code quality and catch bugs before you break production 🚀 Lives in your Github/GitLab/Azure DevOps CI",2025-02-23T19:54:07Z,2023-07-06T22:15:26Z,5
anse,https://github.com/anse-app/anse,1920,434,TypeScript,anse-app,"Supercharged experience for multiple models such as ChatGPT, DALL-E and Stable Diffusion.",2025-02-10T16:53:09Z,2023-04-26T19:03:36Z,39
live-api-web-console,https://github.com/google-gemini/live-api-web-console,1914,452,TypeScript,google-gemini,A react-based starter app for using the Live API over websockets with Gemini,2025-03-19T21:44:08Z,2024-12-09T17:35:48Z,21
little-date,https://github.com/vercel/little-date,1901,18,TypeScript,vercel,A friendly formatter to make date ranges small & sweet,2024-08-20T16:20:51Z,2023-10-19T17:02:44Z,4
suno-api,https://github.com/gcui-art/suno-api,1893,461,TypeScript,gcui-art,"Use API to call the music generation AI of suno.ai, and easily integrate it into agents like GPTs.",2025-03-17T14:24:34Z,2024-03-27T09:50:37Z,83
Low-Cost-Mocap,https://github.com/jyjblrd/Low-Cost-Mocap,1885,320,TypeScript,jyjblrd,Low cost motion capture system for room scale tracking,2024-05-25T14:50:19Z,2023-07-29T21:25:33Z,13
video-subtitle-master,https://github.com/buxuku/video-subtitle-master,1882,141,TypeScript,buxuku,"批量为视频或者音频生成字幕，并可批量将字幕翻译成其它语言。这是一个客户端工具, 跨平台支持 mac 和 windows 系统, 支持百度，火山，deeplx, openai, deepseek, ollama 等多个翻译服务",2025-03-21T03:32:24Z,2024-05-21T09:33:49Z,40
morjs,https://github.com/eleme/morjs,1879,120,TypeScript,eleme,基于小程序 DSL（微信、支付宝）的，可扩展的多端研发框架，支持一键将微信或支付宝小程序转换为微信、支付宝、百度、字节、QQ、快手、淘宝、钉钉等小程序 或 Web 应用。,2025-03-17T12:30:10Z,2023-02-22T15:34:16Z,12
notesGPT,https://github.com/Nutlope/notesGPT,1875,314,TypeScript,Nutlope,"Record voice notes & transcribe, summarize, and get tasks",2025-03-05T07:02:00Z,2023-11-08T21:58:36Z,18
nextjs-starter-kit,https://github.com/michaelshimeles/nextjs-starter-kit,1873,456,TypeScript,michaelshimeles,The Ulimate Nextjs Starter Kit. Build your next SAAS product of your dreams. Batteries included.,2025-03-11T03:00:49Z,2023-09-27T02:16:15Z,2
bits-ui,https://github.com/huntabyte/bits-ui,1873,121,TypeScript,huntabyte,The headless components for Svelte.,2025-03-17T16:57:56Z,2023-08-06T20:55:28Z,11
dynamic-devops-roadmap,https://github.com/DevOpsHiveHQ/dynamic-devops-roadmap,1871,139,TypeScript,DevOpsHiveHQ,"A FREE pragmatic DevOps learning to kickstart your DevOps career and knowledge in the Cloud Native era following the Agile MVP style! ⭐ (2025 plans for DevOps, Cloud, Platform, SRE, SWE)",2025-03-18T00:57:11Z,2023-12-03T11:22:07Z,0
orange,https://github.com/cloudflare/orange,1867,288,TypeScript,cloudflare,,2025-03-21T13:59:00Z,2024-03-25T16:53:59Z,26
kvm,https://github.com/jetkvm/kvm,1857,98,TypeScript,jetkvm,JetKVM - Control any computer remotely,2025-03-20T09:47:34Z,2024-10-03T15:15:28Z,114
DailyHotApi,https://github.com/imsyy/DailyHotApi,1853,830,TypeScript,imsyy,🔥 今日热榜 API，一个聚合热门数据的 API 接口，支持 RSS 模式 及 Vercel 部署 | 前端页面：https://github.com/imsyy/DailyHot,2025-02-10T13:24:07Z,2023-03-14T08:01:01Z,5
hermes,https://github.com/hashicorp-forge/hermes,1838,103,TypeScript,hashicorp-forge,A document management system,2025-02-14T23:23:27Z,2023-01-24T04:28:09Z,8
moodist,https://github.com/remvze/moodist,1835,147,TypeScript,remvze,🌲 Ambient sounds for focus and calm.,2025-03-17T10:48:17Z,2023-10-05T13:27:35Z,26
Notes,https://github.com/TriliumNext/Notes,1829,119,TypeScript,TriliumNext,Build your personal knowledge base with TriliumNext Notes,2025-03-21T18:21:48Z,2024-02-14T16:16:54Z,294
project_next13_car_showcase,https://github.com/adrianhajdin/project_next13_car_showcase,1826,358,TypeScript,adrianhajdin,"Build and Deploy a Modern Next.js 13 Application | React, Next JS 13, TypeScript, Tailwind CSS",2024-07-02T16:43:19Z,2023-06-09T09:47:12Z,0
kuma-ui,https://github.com/kuma-ui/kuma-ui,1822,66,TypeScript,kuma-ui,"🐻‍❄️ A Headless, Utility-First, and Zero-Runtime UI Component Library ✨",2025-01-21T16:37:39Z,2023-03-30T18:49:41Z,23
llamatutor,https://github.com/Nutlope/llamatutor,1817,287,TypeScript,Nutlope,An AI personal tutor built with Llama 3.1,2025-01-17T16:15:09Z,2024-07-19T00:56:25Z,5
langchain-nextjs-template,https://github.com/langchain-ai/langchain-nextjs-template,1807,397,TypeScript,langchain-ai,LangChain + Next.js starter template,2025-03-05T11:56:28Z,2023-07-28T23:20:05Z,20
alien-signals,https://github.com/stackblitz/alien-signals,1804,61,TypeScript,stackblitz,👾 The lightest signal library,2025-03-21T12:06:25Z,2023-10-20T03:03:20Z,5
CodeCursor,https://github.com/Helixform/CodeCursor,1799,86,TypeScript,Helixform,An extension for using Cursor in Visual Studio Code. ,2024-10-08T09:05:13Z,2023-03-21T13:32:33Z,16
latitude-llm,https://github.com/latitude-dev/latitude-llm,1799,110,TypeScript,latitude-dev,"Latitude is the open-source prompt engineering platform to build, evaluate, and refine your prompts with AI",2025-03-21T17:53:57Z,2024-06-28T11:16:02Z,107
WebChat,https://github.com/molvqingtai/WebChat,1797,117,TypeScript,molvqingtai,💬 Chat with anyone on any website.,2025-01-14T15:14:42Z,2023-06-30T14:41:52Z,14
next-dashboard-ui,https://github.com/safak/next-dashboard-ui,1795,2238,TypeScript,safak,,2024-08-19T13:22:32Z,2024-08-19T11:39:43Z,2
feed-generator,https://github.com/bluesky-social/feed-generator,1793,638,TypeScript,bluesky-social,ATProto Feed Generator Starter Kit,2025-02-01T00:11:54Z,2023-05-09T14:17:39Z,42
Rin,https://github.com/openRin/Rin,1789,894,TypeScript,openRin,⚡Dynamic blog based on Cloudflare Pages + Workers + D1 + R2,2025-02-05T02:20:35Z,2024-05-21T14:14:13Z,50
openai-assistants-quickstart,https://github.com/openai/openai-assistants-quickstart,1789,501,TypeScript,openai,OpenAI Assistants API quickstart with Next.js.,2025-03-07T18:50:12Z,2024-05-01T19:48:19Z,8
whisper-turbo,https://github.com/FL33TW00D/whisper-turbo,1787,80,TypeScript,FL33TW00D,"Cross-Platform, GPU Accelerated Whisper 🏎️",2024-02-27T14:38:23Z,2023-08-18T14:16:00Z,10
animata,https://github.com/codse/animata,1778,159,TypeScript,codse,Bring your site to life with easy to use animation & interaction code. Copy. Paste. Animate. ,2025-03-11T10:40:03Z,2024-06-10T03:46:56Z,50
tegon,https://github.com/tegonhq/tegon,1774,96,TypeScript,tegonhq,"Tegon is an open-source, dev-first alternative to Jira, Linear",2025-03-13T03:22:13Z,2024-01-23T18:51:18Z,48
spartan,https://github.com/spartan-ng/spartan,1773,190,TypeScript,spartan-ng,Cutting-edge tools powering Angular full-stack development.,2025-03-21T01:12:16Z,2023-04-06T13:04:03Z,48
midjourney-api,https://github.com/erictik/midjourney-api,1772,290,TypeScript,erictik,MidJourney client. Unofficial Node.js client,2024-04-16T20:15:29Z,2023-04-24T13:54:42Z,118
vector-admin,https://github.com/Mintplex-Labs/vector-admin,1768,283,TypeScript,Mintplex-Labs,"The universal tool suite for vector database management. Manage Pinecone, Chroma, Qdrant, Weaviate and more vector databases with ease.",2025-02-10T17:03:30Z,2023-07-25T20:19:07Z,34
Bunny,https://github.com/bunny-mod/Bunny,1762,46,TypeScript,bunny-mod,A Discord mobile app client modification.,2025-02-19T13:20:58Z,2024-02-08T09:00:33Z,7
promptable,https://github.com/cfortuner/promptable,1762,117,TypeScript,cfortuner,Build LLM apps in Typescript/Javascript. 🧑‍💻 🧑‍💻 🧑‍💻 🚀 🚀 🚀 ,2023-03-19T15:01:31Z,2023-01-25T03:07:03Z,12
sourcebot,https://github.com/sourcebot-dev/sourcebot,1745,74,TypeScript,sourcebot-dev,"Blazingly fast code search 🏎️  Deployed as a single Docker image 📦 Search million+ lines of code in your GitHub, GitLab, Gitea, and Gerrit repositories 🪄 MIT licensed ✅",2025-03-21T20:15:45Z,2024-08-23T20:40:37Z,42
dialoqbase,https://github.com/n4ze3m/dialoqbase,1740,273,TypeScript,n4ze3m,Create chatbots with ease,2024-10-15T14:24:20Z,2023-06-04T07:18:56Z,39
fully-local-pdf-chatbot,https://github.com/jacoblee93/fully-local-pdf-chatbot,1739,318,TypeScript,jacoblee93,"Yes, it's another chat over documents implementation... but this one is entirely local!",2024-10-20T14:33:25Z,2023-09-17T06:48:43Z,8
text-behind-image,https://github.com/RexanWONG/text-behind-image,1736,297,TypeScript,RexanWONG,https://textbehindimage.rexanwong.xyz - create text behind image designs easily,2025-01-31T01:52:00Z,2024-09-07T15:36:32Z,12
twitterbio,https://github.com/Nutlope/twitterbio,1736,481,TypeScript,Nutlope,Generate your Twitter bio with AI,2025-01-20T16:13:45Z,2023-01-16T19:38:15Z,16
cursify,https://github.com/ui-layouts/cursify,1727,75,TypeScript,ui-layouts,Cursor Animation Library for React & Next.js,2025-03-21T11:49:15Z,2024-11-24T20:57:38Z,7
aicover,https://github.com/all-in-aigc/aicover,1726,361,TypeScript,all-in-aigc,ai cover generator,2025-01-24T04:13:28Z,2024-01-28T15:39:37Z,7
csv-import,https://github.com/tableflowhq/csv-import,1724,109,TypeScript,tableflowhq,"The open-source CSV importer, maintained by @tableflowhq",2024-10-17T21:11:55Z,2023-01-31T01:20:17Z,22
react-tweet,https://github.com/vercel/react-tweet,1724,95,TypeScript,vercel,Embed tweets in your React application.,2025-02-24T22:10:20Z,2023-02-11T15:16:52Z,35
emojis,https://github.com/pondorasti/emojis,1722,154,TypeScript,pondorasti,Turn your ideas into emojis in seconds. Generate your favorite Slack emojis with just one click.,2024-12-18T22:12:09Z,2023-09-24T22:55:42Z,1
lmnr,https://github.com/lmnr-ai/lmnr,1720,100,TypeScript,lmnr-ai,"Laminar - open-source all-in-one platform for engineering AI products. Crate data flywheel for you AI app. Traces, Evals, Datasets, Labels. YC S24.",2025-03-21T15:29:00Z,2024-08-29T03:45:28Z,16
vrite,https://github.com/vriteio/vrite,1719,65,TypeScript,vriteio,Open-source developer content platform,2025-01-01T10:23:58Z,2023-05-15T12:34:16Z,11
background-snippets,https://github.com/ibelick/background-snippets,1716,72,TypeScript,ibelick,"Modern background snippets: copy, paste, ready-to-use",2024-09-26T14:05:46Z,2023-07-05T16:08:48Z,7
nodl,https://github.com/emilwidlund/nodl,1714,40,TypeScript,emilwidlund,A framework for computational node graphs.,2024-07-01T22:17:29Z,2023-01-10T15:40:20Z,7
athena-crisis,https://github.com/nkzw-tech/athena-crisis,1711,128,TypeScript,nkzw-tech,Athena Crisis is a modern-retro turn-based tactical strategy game. Athena Crisis is open core technology.,2025-03-18T04:15:41Z,2024-05-05T02:44:53Z,6
agentkit,https://github.com/BCG-X-Official/agentkit,1710,233,TypeScript,BCG-X-Official,"Starter-kit to build constrained agents with Nextjs, FastAPI and Langchain",2025-02-23T08:12:43Z,2024-01-25T20:38:53Z,4
shittier,https://github.com/rohitdhas/shittier,1710,28,TypeScript,rohitdhas,Shittier is an unconventional code formatting tool,2024-07-17T09:24:53Z,2023-06-19T15:30:08Z,22
languine,https://github.com/languine-ai/languine,1708,100,TypeScript,languine-ai,Translate your application with Languine CLI powered by AI.,2025-03-19T06:06:13Z,2024-12-11T12:59:06Z,2
total-typescript-book,https://github.com/total-typescript/total-typescript-book,1706,141,TypeScript,total-typescript,The companion repo for the upcoming Total TypeScript book,2024-09-14T12:34:37Z,2023-08-15T09:03:42Z,3
SecureAI-Tools,https://github.com/SecureAI-Tools/SecureAI-Tools,1704,85,TypeScript,SecureAI-Tools,Private and secure AI tools for everyone's productivity.,2024-05-27T15:22:35Z,2023-11-27T01:08:46Z,28
vechain-dapp-kit,https://github.com/vechain/vechain-dapp-kit,1701,10,TypeScript,vechain,An SDK for vechain dApp development,2025-03-21T19:26:09Z,2023-10-23T13:06:12Z,13
5ire,https://github.com/nanbingxyz/5ire,1700,124,TypeScript,nanbingxyz,"5ire is a cross-platform desktop AI assistant, MCP client. It compatible with major service providers,  supports local knowledge base and  tools via model context protocol servers .",2025-03-19T08:12:25Z,2024-01-06T06:57:15Z,19
Portal,https://github.com/lxfater/Portal,1699,126,TypeScript,lxfater,,2023-04-25T12:54:17Z,2023-03-26T09:45:20Z,13
obsidian-clipper,https://github.com/obsidianmd/obsidian-clipper,1697,119,TypeScript,obsidianmd,Highlight and capture the web in your favorite browser. The official Web Clipper extension for Obsidian.,2025-03-20T23:05:24Z,2024-08-29T17:44:26Z,89
ai-pr-reviewer,https://github.com/coderabbitai/ai-pr-reviewer,1683,352,TypeScript,coderabbitai,AI-based Pull Request Summarizer and Reviewer with Chat Capabilities.,2024-02-28T19:16:35Z,2023-03-09T19:06:40Z,20
x-crawl,https://github.com/coder-hxl/x-crawl,1674,104,TypeScript,coder-hxl,Flexible Node.js AI-assisted crawler library,2025-03-21T11:05:51Z,2023-01-22T11:37:03Z,3
basedpyright,https://github.com/DetachHead/basedpyright,1674,38,TypeScript,DetachHead,"pyright fork with various type checking improvements, improved vscode support and pylance features built into the language server",2025-03-21T11:05:59Z,2023-12-02T01:04:06Z,421
chatbot-ollama,https://github.com/ivanfioravanti/chatbot-ollama,1666,282,TypeScript,ivanfioravanti,Chatbot Ollama is an open source chat UI for Ollama.,2024-08-05T18:16:59Z,2023-10-01T23:59:36Z,23
unpic-img,https://github.com/ascorbic/unpic-img,1664,54,TypeScript,ascorbic,Multi-framework responsive image component,2025-03-20T15:41:32Z,2023-02-06T19:22:33Z,23
open-deep-research,https://github.com/btahir/open-deep-research,1664,153,TypeScript,btahir,Open source alternative to Gemini Deep Research. Generate reports with AI based on search results.,2025-03-15T20:22:45Z,2024-12-24T07:20:50Z,3
counterscale,https://github.com/benvinegar/counterscale,1660,69,TypeScript,benvinegar,Scalable web analytics you run yourself on Cloudflare,2025-03-21T16:16:35Z,2023-12-22T01:25:05Z,25
rair-sdk,https://github.com/rairprotocol/rair-sdk,1658,4,TypeScript,rairprotocol,Simple developer SDK for RAIRprotocol,2024-12-09T14:09:33Z,2024-09-27T15:23:36Z,5
Drag-and-Drop-Email-Designer,https://github.com/SendWithSES/Drag-and-Drop-Email-Designer,1657,85,TypeScript,SendWithSES,"Free, open source, HTML email template editor and no code designer.",2025-02-11T16:07:56Z,2024-01-01T07:14:18Z,2
chess,https://github.com/code100x/chess,1651,607,TypeScript,code100x,A multiplayer chess platform ,2024-08-05T07:01:57Z,2024-04-13T21:57:03Z,102
rgthree-comfy,https://github.com/rgthree/rgthree-comfy,1647,110,TypeScript,rgthree,Making ComfyUI more comfortable!,2025-03-18T01:11:21Z,2023-08-14T00:25:25Z,133
rspress,https://github.com/web-infra-dev/rspress,1646,157,TypeScript,web-infra-dev,🦀 A fast Rsbuild-based static site generator.,2025-03-21T08:50:23Z,2023-06-27T06:37:44Z,75
nextjs-openai-doc-search,https://github.com/supabase-community/nextjs-openai-doc-search,1636,297,TypeScript,supabase-community,"Template for building your own custom ChatGPT style doc search powered by Next.js, OpenAI, and Supabase.",2024-09-06T15:44:57Z,2023-04-01T04:12:56Z,6
autofit.js,https://github.com/Auto-Plugin/autofit.js,1636,162,TypeScript,Auto-Plugin,autofit.js 迄今为止最易用的自适应工具,2025-03-18T08:30:14Z,2023-04-20T05:10:10Z,0
prompt-optimizer,https://github.com/linshenkx/prompt-optimizer,1634,165,TypeScript,linshenkx,一款提示词优化器，助力于编写高质量的提示词,2025-03-21T14:23:06Z,2025-02-12T06:06:49Z,4
eslint-stylistic,https://github.com/eslint-stylistic/eslint-stylistic,1629,119,TypeScript,eslint-stylistic,Monorepo for ESLint Stylistic plugins and configs,2025-03-12T06:01:32Z,2023-09-12T04:30:20Z,100
schedule-x,https://github.com/schedule-x/schedule-x,1623,121,TypeScript,schedule-x,JavaScript event calendar. Modern alternative to fullcalendar and react-big-calendar.,2025-03-21T19:51:52Z,2023-07-15T21:12:12Z,15
vite-plugin-vue-devtools,https://github.com/webfansplz/vite-plugin-vue-devtools,1623,69,TypeScript,webfansplz,Vite + Vue DevTools = DX  🔥,2024-01-06T08:40:26Z,2023-04-19T01:59:42Z,23
yakGPT,https://github.com/yakGPT/yakGPT,1620,261,TypeScript,yakGPT,"Locally running, hands-free ChatGPT UI",2024-05-08T23:58:37Z,2023-03-30T14:44:17Z,15
latentbox,https://github.com/latentcat/latentbox,1619,150,TypeScript,latentcat,"A collection of awesome-lists for AI, creativity and art. AI、创意和艺术领域的精选合集。https://latentbox.com",2025-03-05T06:31:03Z,2024-04-05T19:31:39Z,6
nestri,https://github.com/nestrilabs/nestri,1615,32,TypeScript,nestrilabs,[Experimental] An open-source Geforce Now alternative,2025-03-21T15:19:01Z,2024-03-29T05:55:08Z,1
aya,https://github.com/liriliri/aya,1608,64,TypeScript,liriliri,Android adb desktop app,2025-03-21T11:25:28Z,2024-10-14T10:39:33Z,16
reiverr,https://github.com/aleksilassila/reiverr,1606,51,TypeScript,aleksilassila,"Reiverr is a clean combined interface for Jellyfin, TMDB, Radarr and Sonarr, as well as a replacement to Overseerr",2025-03-18T23:13:46Z,2023-06-21T22:56:25Z,50
uilayouts,https://github.com/ui-layouts/uilayouts,1603,103,TypeScript,ui-layouts,"🔥100+ Free beautifull interactive react/nextjs component based on tailwindcss, framer-motion, gsap etc",2025-02-21T07:20:55Z,2024-08-11T09:28:21Z,1
idonthavespotify,https://github.com/sjdonado/idonthavespotify,1599,27,TypeScript,sjdonado,Effortlessly convert Spotify links to your preferred streaming service,2025-01-27T06:33:36Z,2023-03-25T11:57:36Z,10
lumentis,https://github.com/hrishioa/lumentis,1598,101,TypeScript,hrishioa,AI powered one-click comprehensive docs from transcripts and text.,2025-02-11T17:05:11Z,2024-03-20T03:10:23Z,12
ophiuchi-desktop,https://github.com/cheeselemon/ophiuchi-desktop,1595,59,TypeScript,cheeselemon,A local https proxy server manager using docker,2025-01-09T03:46:17Z,2023-08-16T14:41:04Z,9
threads-api,https://github.com/junhoyeo/threads-api,1592,135,TypeScript,junhoyeo,"Unofficial, Reverse-Engineered Node.js/TypeScript client for Meta's Threads. Web UI Included.",2023-09-08T11:09:14Z,2023-07-06T10:20:03Z,78
t4-app,https://github.com/timothymiller/t4-app,1587,91,TypeScript,timothymiller,"Full stack meta-framework for building iOS, Android, and Progressive Web Apps with Tamagui and deploying to Cloudflare.",2024-07-15T17:15:36Z,2023-04-26T16:20:25Z,18
voyager,https://github.com/aeharding/voyager,1585,168,TypeScript,aeharding,Voyager — a beautiful app for Lemmy,2025-03-20T03:02:15Z,2023-06-12T02:02:54Z,169
superglue,https://github.com/superglue-ai/superglue,1578,70,TypeScript,superglue-ai,Self-healing open source data connector. Use it as a layer between you and any complex / legacy APIs and always get the data that you want in the format you expect.,2025-03-19T22:51:47Z,2025-01-10T18:38:47Z,4
gpts-works,https://github.com/all-in-aigc/gpts-works,1577,317,TypeScript,all-in-aigc,A Third-party GPTs store,2024-08-15T03:22:41Z,2023-11-13T16:00:44Z,3
fluid-tailwind,https://github.com/barvian/fluid-tailwind,1575,23,TypeScript,barvian,Build better responsive designs in less code.,2025-03-17T20:29:17Z,2024-02-12T22:49:35Z,7
inbox,https://github.com/un/inbox,1575,124,TypeScript,un,"Modern email for teams and professionals. A replacement for outdated email technology and tools. Alt to hey.com, front.com, missiveapp.com",2024-10-05T04:09:12Z,2023-06-08T11:22:42Z,36
motion-vue,https://github.com/motiondivision/motion-vue,1573,39,TypeScript,motiondivision,Motion for Vue,2025-03-20T15:37:13Z,2024-11-15T01:38:01Z,12
video-starter-kit,https://github.com/fal-ai-community/video-starter-kit,1567,160,TypeScript,fal-ai-community,Enable AI models for video production in the browser,2025-03-19T21:02:36Z,2024-12-19T00:45:24Z,6
react-agent,https://github.com/eylonmiz/react-agent,1561,139,TypeScript,eylonmiz,The open-source React.js Autonomous LLM Agent,2024-04-12T13:38:37Z,2023-05-11T15:18:23Z,11
huggingface.js,https://github.com/huggingface/huggingface.js,1554,321,TypeScript,huggingface,Utilities to use the Hugging Face Hub API,2025-03-21T18:09:18Z,2023-02-06T18:37:09Z,105
eldoraui,https://github.com/karthikmudunuri/eldoraui,1552,58,TypeScript,karthikmudunuri,"Eldora UI is a collection of re-usable components that you can copy and paste into your web apps. It primarily features components, blocks, and templates.",2025-02-25T14:03:59Z,2024-06-01T17:18:15Z,1
threads,https://github.com/adrianhajdin/threads,1547,294,TypeScript,adrianhajdin,"Develop Threads, Next.js 13 app that skyrocketed to 100 million sign-ups in less than 5 days, and dethroned giants like Twitter, ChatGPT, and TikTok to become the fastest-growing app ever!",2024-04-03T15:16:10Z,2023-08-04T10:19:28Z,73
agent-twitter-client,https://github.com/elizaOS/agent-twitter-client,1544,374,TypeScript,elizaOS,A Twitter client for agents-- no API key necessary,2025-03-10T20:29:20Z,2024-07-12T22:07:24Z,42
